length,num_semicolons,has_sql_keywords,num_special_chars,has_http_methods
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
106,0,0,16,0
98,0,0,15,0
67,0,0,8,0
319,0,0,42,0
311,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
307,0,0,44,0
299,0,0,43,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
135,0,0,18,0
127,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
101,0,0,14,0
93,0,0,13,0
67,0,0,8,0
317,0,0,43,0
309,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
312,0,0,38,0
304,0,0,37,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
131,0,0,22,0
123,0,0,21,0
130,0,0,18,0
122,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
324,0,0,45,0
316,0,0,44,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
312,0,0,41,0
304,0,0,40,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
134,0,0,19,0
126,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
324,0,0,42,0
316,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
288,0,0,40,0
280,0,0,39,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
133,0,0,22,0
125,0,0,21,0
134,0,0,18,0
126,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
316,0,0,41,0
308,0,0,40,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
322,0,0,43,0
314,0,0,42,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
132,0,0,19,0
124,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
308,0,0,43,0
300,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
332,0,0,43,0
324,0,0,42,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
139,0,0,24,0
131,0,0,23,0
133,0,0,18,0
125,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
352,0,0,46,0
344,0,0,45,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
327,0,0,44,0
319,0,0,43,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
139,0,0,24,0
131,0,0,23,0
131,0,0,18,0
123,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
106,0,0,16,0
98,0,0,15,0
67,0,0,8,0
309,0,0,44,0
301,0,0,43,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
320,0,0,45,0
312,0,0,44,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
137,0,0,22,0
129,0,0,21,0
128,0,0,18,0
120,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
315,0,0,43,0
307,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
297,0,0,39,0
289,0,0,38,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
137,0,0,19,0
129,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
305,0,0,43,0
297,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
304,0,0,44,0
296,0,0,43,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
139,0,0,24,0
131,0,0,23,0
135,0,0,19,0
127,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
347,0,0,46,0
339,0,0,45,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
342,0,0,47,0
334,0,0,46,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
140,0,0,24,0
132,0,0,23,0
129,0,0,18,0
121,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
331,0,0,47,0
323,0,0,46,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
295,0,0,41,0
287,0,0,40,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
133,0,0,22,0
125,0,0,21,0
133,0,0,18,0
125,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
305,0,0,40,0
297,0,0,39,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
330,0,0,41,0
322,0,0,40,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
131,0,0,18,0
123,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
333,0,0,48,0
325,0,0,47,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
326,0,0,46,0
318,0,0,45,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
128,0,0,19,0
120,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
308,0,0,41,0
300,0,0,40,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
336,0,0,46,0
328,0,0,45,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
121,0,0,18,0
113,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
301,0,0,39,0
293,0,0,38,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
303,0,0,39,0
295,0,0,38,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
132,0,0,22,0
124,0,0,21,0
131,0,0,18,0
123,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
294,0,0,42,0
286,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
314,0,0,42,0
306,0,0,41,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
133,0,0,22,0
125,0,0,21,0
128,0,0,19,0
120,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
105,0,0,16,0
97,0,0,15,0
67,0,0,8,0
321,0,0,46,0
313,0,0,45,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
314,0,0,46,0
306,0,0,45,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
132,0,0,22,0
124,0,0,21,0
128,0,0,18,0
120,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
324,0,0,43,0
316,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
318,0,0,46,0
310,0,0,45,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
131,0,0,18,0
123,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
315,0,0,42,0
307,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
311,0,0,41,0
303,0,0,40,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
133,0,0,22,0
125,0,0,21,0
132,0,0,18,0
124,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
320,0,0,45,0
312,0,0,44,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
357,0,0,49,0
349,0,0,48,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
137,0,0,22,0
129,0,0,21,0
132,0,0,18,0
124,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
340,0,0,44,0
332,0,0,43,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
307,0,0,44,0
299,0,0,43,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
132,0,0,18,0
124,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
320,0,0,45,0
312,0,0,44,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
312,0,0,42,0
304,0,0,41,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
136,0,0,22,0
128,0,0,21,0
131,0,0,18,0
123,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
328,0,0,44,0
320,0,0,43,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
325,0,0,42,0
317,0,0,41,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
140,0,0,24,0
132,0,0,23,0
135,0,0,19,0
127,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
331,0,0,47,0
323,0,0,46,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
333,0,0,47,0
325,0,0,46,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
140,0,0,24,0
132,0,0,23,0
132,0,0,19,0
124,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
328,0,0,41,0
320,0,0,40,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
327,0,0,42,0
319,0,0,41,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
132,0,0,22,0
124,0,0,21,0
128,0,0,18,0
120,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
328,0,0,42,0
320,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
312,0,0,40,0
304,0,0,39,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
131,0,0,22,0
123,0,0,21,0
132,0,0,18,0
124,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
339,0,0,46,0
331,0,0,45,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
314,0,0,45,0
306,0,0,44,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
133,0,0,22,0
125,0,0,21,0
126,0,0,18,0
118,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
303,0,0,43,0
295,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
298,0,0,40,0
290,0,0,39,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
132,0,0,22,0
124,0,0,21,0
136,0,0,18,0
128,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
312,0,0,41,0
304,0,0,40,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
314,0,0,41,0
306,0,0,40,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
139,0,0,24,0
131,0,0,23,0
129,0,0,18,0
121,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
314,0,0,42,0
306,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
335,0,0,45,0
327,0,0,44,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
132,0,0,22,0
124,0,0,21,0
127,0,0,19,0
119,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
315,0,0,41,0
307,0,0,40,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
320,0,0,45,0
312,0,0,44,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
138,0,0,24,0
130,0,0,23,0
132,0,0,18,0
124,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
325,0,0,43,0
317,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
305,0,0,41,0
297,0,0,40,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
132,0,0,22,0
124,0,0,21,0
129,0,0,18,0
121,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
314,0,0,42,0
306,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
353,0,0,47,0
345,0,0,46,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
139,0,0,24,0
131,0,0,23,0
126,0,0,18,0
118,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
101,0,0,14,0
93,0,0,13,0
67,0,0,8,0
339,0,0,43,0
331,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
313,0,0,42,0
305,0,0,41,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
137,0,0,22,0
129,0,0,21,0
134,0,0,19,0
126,0,0,18,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
102,0,0,14,0
94,0,0,13,0
67,0,0,8,0
326,0,0,43,0
318,0,0,42,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
308,0,0,46,0
300,0,0,45,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
139,0,0,24,0
131,0,0,23,0
125,0,0,18,0
117,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
304,0,0,42,0
296,0,0,41,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
326,0,0,49,0
318,0,0,48,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
137,0,0,22,0
129,0,0,21,0
129,0,0,18,0
121,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
328,0,0,45,0
320,0,0,44,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
325,0,0,44,0
317,0,0,43,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
55,0,0,7,0
137,0,0,22,0
129,0,0,21,0
127,0,0,18,0
119,0,0,17,0
78,0,0,10,0
70,0,0,9,0
65,0,0,8,0
98,0,0,11,0
90,0,0,10,0
66,0,0,8,0
107,0,0,16,0
99,0,0,15,0
67,0,0,8,0
335,0,0,46,0
327,0,0,45,0
82,0,0,11,0
74,0,0,10,0
65,0,0,8,0
62,0,0,8,0
63,0,0,8,0
64,0,0,8,0
74,0,0,9,0
73,0,0,9,0
74,0,0,9,0
64,0,0,8,0
309,0,0,42,0
301,0,0,41,0
64,0,0,8,0
64,0,0,8,0
60,0,0,8,0
60,0,0,8,0
60,0,0,8,0
66,0,0,8,0
63,0,0,8,0
72,0,0,8,0
